tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTU	9	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
Weight+GCN	9	0.008111424604	0.00030469313873176195	0.7493185308999104	0.0018885753960000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.03988211830897102	0.02876886715224971	0.10427536415787517
Weight+GCN	8	0.009649782794	8.617561192385731e-05	0.5431898897957534	0.0003502172060000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04577756200477831	0.033021530844140355	0.017822955585388867
Weight+GCN	7	0.009850642662	5.639423645742868e-05	0.37918999757970323	0.00014935733800000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.046513602832434296	0.0335524720701159	0.007524055545360966
Weight+GCN	6	0.009948721394	4.1499949846619134e-05	0.30053299561203634	5.127860600000008e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.046884342061230086	0.03381990389353924	0.002570520936515921
Weight+GCN	5	0.009945138609	4.253195187219052e-05	0.30430653984452855	5.486139100000082e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04687454463224314	0.03381283654243278	0.0027506146773653047
Weight+GCN	4	0.007283353486	0.0004217830751375717	0.7402915577653992	0.002716646514	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.03661072217316759	0.02640905366129625	0.15718283585419693
Weight+GCN	3	0.009987012405	3.5724117039142984e-05	0.24054539085873328	1.2987595000001039e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.047030652188903246	0.033925444341352196	0.0006498017180772865
Weight+GCN	2	0.004667696718	0.0007893941893267627	0.6689402064136016	0.005332303282	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0255114994852052	0.018402656896473444	0.36354060112630143
Weight+GCN	0	0.009986123567	4.5735205976001183e-05	2.1664688482246826	1.4891780999999526e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04688244835626714	0.03381853787415977	0.0007451060206886754
Weight+GCN	1	0.008793497244999999	0.00020830264501652373	0.6869866077507853	0.0012065027550000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04251713520902264	0.03066963005943125	0.06419788394206352
